,settlementDate,settlementPeriod,startTime
28065,2022-01-12,25,2022-01-12T12:00:00Z
28064,2022-01-12,26,2022-01-12T12:30:00Z
28063,2022-01-12,27,2022-01-12T13:00:00Z
28062,2022-01-12,28,2022-01-12T13:30:00Z
28061,2022-01-12,29,2022-01-12T14:00:00Z
28060,2022-01-12,30,2022-01-12T14:30:00Z
28059,2022-01-12,31,2022-01-12T15:00:00Z
28058,2022-01-12,32,2022-01-12T15:30:00Z
28057,2022-01-12,33,2022-01-12T16:00:00Z
28056,2022-01-12,34,2022-01-12T16:30:00Z
28055,2022-01-12,35,2022-01-12T17:00:00Z
28054,2022-01-12,36,2022-01-12T17:30:00Z
28053,2022-01-12,37,2022-01-12T18:00:00Z
28052,2022-01-12,38,2022-01-12T18:30:00Z
28051,2022-01-12,43,2022-01-12T21:00:00Z
28050,2022-01-12,45,2022-01-12T22:00:00Z
28049,2022-01-12,46,2022-01-12T22:30:00Z
28048,2022-01-12,47,2022-01-12T23:00:00Z
28047,2022-01-12,48,2022-01-12T23:30:00Z
28046,2022-01-13,1,2022-01-13T00:00:00Z
28045,2022-01-13,2,2022-01-13T00:30:00Z
28044,2022-01-13,3,2022-01-13T01:00:00Z
28043,2022-01-13,4,2022-01-13T01:30:00Z
28042,2022-01-13,5,2022-01-13T02:00:00Z
28041,2022-01-13,6,2022-01-13T02:30:00Z
28040,2022-01-13,7,2022-01-13T03:00:00Z
28039,2022-01-13,8,2022-01-13T03:30:00Z
28038,2022-01-13,9,2022-01-13T04:00:00Z
28037,2022-01-13,10,2022-01-13T04:30:00Z
28036,2022-01-13,11,2022-01-13T05:00:00Z
28035,2022-01-13,12,2022-01-13T05:30:00Z
28034,2022-01-13,13,2022-01-13T06:00:00Z
28033,2022-01-13,14,2022-01-13T06:30:00Z
28032,2022-01-13,15,2022-01-13T07:00:00Z
28031,2022-01-13,16,2022-01-13T07:30:00Z
28030,2022-01-13,17,2022-01-13T08:00:00Z
28029,2022-01-13,18,2022-01-13T08:30:00Z
28028,2022-01-13,19,2022-01-13T09:00:00Z
28027,2022-01-13,20,2022-01-13T09:30:00Z
28026,2022-01-13,21,2022-01-13T10:00:00Z
28025,2022-01-13,22,2022-01-13T10:30:00Z
28024,2022-01-13,46,2022-01-13T22:30:00Z
28023,2022-01-13,47,2022-01-13T23:00:00Z
28022,2022-01-13,48,2022-01-13T23:30:00Z
28021,2022-01-14,14,2022-01-14T06:30:00Z
28020,2022-01-14,18,2022-01-14T08:30:00Z
28019,2022-01-14,19,2022-01-14T09:00:00Z
28018,2022-01-15,3,2022-01-15T01:00:00Z
28017,2022-01-15,4,2022-01-15T01:30:00Z
28016,2022-01-15,5,2022-01-15T02:00:00Z
28015,2022-01-15,6,2022-01-15T02:30:00Z
28014,2022-01-15,7,2022-01-15T03:00:00Z
28013,2022-01-15,8,2022-01-15T03:30:00Z
28012,2022-01-15,13,2022-01-15T06:00:00Z
28011,2022-01-15,14,2022-01-15T06:30:00Z
28010,2022-01-15,15,2022-01-15T07:00:00Z
28009,2022-01-15,16,2022-01-15T07:30:00Z
28008,2022-01-15,17,2022-01-15T08:00:00Z
28007,2022-01-15,18,2022-01-15T08:30:00Z
28006,2022-01-15,23,2022-01-15T11:00:00Z
28005,2022-01-15,24,2022-01-15T11:30:00Z
28004,2022-01-15,25,2022-01-15T12:00:00Z
28003,2022-01-15,26,2022-01-15T12:30:00Z
28002,2022-01-15,27,2022-01-15T13:00:00Z
28001,2022-01-15,29,2022-01-15T14:00:00Z
28000,2022-01-15,30,2022-01-15T14:30:00Z
27999,2022-01-15,31,2022-01-15T15:00:00Z
27998,2022-01-15,32,2022-01-15T15:30:00Z
27997,2022-01-15,33,2022-01-15T16:00:00Z
27996,2022-01-15,34,2022-01-15T16:30:00Z
27995,2022-01-15,35,2022-01-15T17:00:00Z
27994,2022-01-15,36,2022-01-15T17:30:00Z
27993,2022-01-15,37,2022-01-15T18:00:00Z
27992,2022-01-15,38,2022-01-15T18:30:00Z
27991,2022-01-15,41,2022-01-15T20:00:00Z
27990,2022-01-15,44,2022-01-15T21:30:00Z
27989,2022-01-15,45,2022-01-15T22:00:00Z
27988,2022-01-15,46,2022-01-15T22:30:00Z
27987,2022-01-15,47,2022-01-15T23:00:00Z
27986,2022-01-15,48,2022-01-15T23:30:00Z
27985,2022-01-16,1,2022-01-16T00:00:00Z
27984,2022-01-16,2,2022-01-16T00:30:00Z
27983,2022-01-16,3,2022-01-16T01:00:00Z
27982,2022-01-16,4,2022-01-16T01:30:00Z
27981,2022-01-16,5,2022-01-16T02:00:00Z
27980,2022-01-16,6,2022-01-16T02:30:00Z
27979,2022-01-16,7,2022-01-16T03:00:00Z
27978,2022-01-16,8,2022-01-16T03:30:00Z
27977,2022-01-16,9,2022-01-16T04:00:00Z
27976,2022-01-16,10,2022-01-16T04:30:00Z
27975,2022-01-16,11,2022-01-16T05:00:00Z
27974,2022-01-16,12,2022-01-16T05:30:00Z
27973,2022-01-16,13,2022-01-16T06:00:00Z
27972,2022-01-16,14,2022-01-16T06:30:00Z
27971,2022-01-16,15,2022-01-16T07:00:00Z
27970,2022-01-16,16,2022-01-16T07:30:00Z
27969,2022-01-16,18,2022-01-16T08:30:00Z
27968,2022-01-16,19,2022-01-16T09:00:00Z
27967,2022-01-16,21,2022-01-16T10:00:00Z
27966,2022-01-16,22,2022-01-16T10:30:00Z
27965,2022-01-16,23,2022-01-16T11:00:00Z
27964,2022-01-16,24,2022-01-16T11:30:00Z
27963,2022-01-16,26,2022-01-16T12:30:00Z
27962,2022-01-16,27,2022-01-16T13:00:00Z
27961,2022-01-16,30,2022-01-16T14:30:00Z
27960,2022-01-16,31,2022-01-16T15:00:00Z
27959,2022-01-16,32,2022-01-16T15:30:00Z
27958,2022-01-16,34,2022-01-16T16:30:00Z
27957,2022-01-16,35,2022-01-16T17:00:00Z
27956,2022-01-16,36,2022-01-16T17:30:00Z
27955,2022-01-16,39,2022-01-16T19:00:00Z
27954,2022-01-16,40,2022-01-16T19:30:00Z
27953,2022-01-16,41,2022-01-16T20:00:00Z
27952,2022-01-16,42,2022-01-16T20:30:00Z
27951,2022-01-16,46,2022-01-16T22:30:00Z
27950,2022-01-16,47,2022-01-16T23:00:00Z
27949,2022-01-17,11,2022-01-17T05:00:00Z
27948,2022-01-17,12,2022-01-17T05:30:00Z
27947,2022-01-17,13,2022-01-17T06:00:00Z
27946,2022-01-17,14,2022-01-17T06:30:00Z
27945,2022-01-17,15,2022-01-17T07:00:00Z
27944,2022-01-17,16,2022-01-17T07:30:00Z
27943,2022-01-17,17,2022-01-17T08:00:00Z
27942,2022-01-17,18,2022-01-17T08:30:00Z
27941,2022-01-17,19,2022-01-17T09:00:00Z
27940,2022-01-17,21,2022-01-17T10:00:00Z
27939,2022-01-17,23,2022-01-17T11:00:00Z
27938,2022-01-17,24,2022-01-17T11:30:00Z
27937,2022-01-17,25,2022-01-17T12:00:00Z
27936,2022-01-17,26,2022-01-17T12:30:00Z
27935,2022-01-17,32,2022-01-17T15:30:00Z
27934,2022-01-17,34,2022-01-17T16:30:00Z
27933,2022-01-17,35,2022-01-17T17:00:00Z
27932,2022-01-18,16,2022-01-18T07:30:00Z
27931,2022-01-18,17,2022-01-18T08:00:00Z
27930,2022-01-18,19,2022-01-18T09:00:00Z
27929,2022-01-18,20,2022-01-18T09:30:00Z
27928,2022-01-18,23,2022-01-18T11:00:00Z
27927,2022-01-18,24,2022-01-18T11:30:00Z
27926,2022-01-18,32,2022-01-18T15:30:00Z
27925,2022-01-18,33,2022-01-18T16:00:00Z
27924,2022-01-18,34,2022-01-18T16:30:00Z
27923,2022-01-18,35,2022-01-18T17:00:00Z
27922,2022-01-18,36,2022-01-18T17:30:00Z
27921,2022-01-18,37,2022-01-18T18:00:00Z
27920,2022-01-18,38,2022-01-18T18:30:00Z
27919,2022-01-18,39,2022-01-18T19:00:00Z
27918,2022-01-18,40,2022-01-18T19:30:00Z
27917,2022-01-18,47,2022-01-18T23:00:00Z
27916,2022-01-18,48,2022-01-18T23:30:00Z
27915,2022-01-19,1,2022-01-19T00:00:00Z
28235,2022-01-19,1,2022-01-19T00:00:00Z
28234,2022-01-19,2,2022-01-19T00:30:00Z
28233,2022-01-19,3,2022-01-19T01:00:00Z
28232,2022-01-19,4,2022-01-19T01:30:00Z
28231,2022-01-19,5,2022-01-19T02:00:00Z
28230,2022-01-19,6,2022-01-19T02:30:00Z
28229,2022-01-19,7,2022-01-19T03:00:00Z
28228,2022-01-19,8,2022-01-19T03:30:00Z
28227,2022-01-19,9,2022-01-19T04:00:00Z
28226,2022-01-19,10,2022-01-19T04:30:00Z
28225,2022-01-19,11,2022-01-19T05:00:00Z
28224,2022-01-19,12,2022-01-19T05:30:00Z
28223,2022-01-19,13,2022-01-19T06:00:00Z
28222,2022-01-19,14,2022-01-19T06:30:00Z
28221,2022-01-19,15,2022-01-19T07:00:00Z
28220,2022-01-19,16,2022-01-19T07:30:00Z
28219,2022-01-19,19,2022-01-19T09:00:00Z
28218,2022-01-19,20,2022-01-19T09:30:00Z
28217,2022-01-19,21,2022-01-19T10:00:00Z
28216,2022-01-19,22,2022-01-19T10:30:00Z
28215,2022-01-19,23,2022-01-19T11:00:00Z
28214,2022-01-19,26,2022-01-19T12:30:00Z
28213,2022-01-19,27,2022-01-19T13:00:00Z
28212,2022-01-19,33,2022-01-19T16:00:00Z
28211,2022-01-19,34,2022-01-19T16:30:00Z
28210,2022-01-19,35,2022-01-19T17:00:00Z
28209,2022-01-19,36,2022-01-19T17:30:00Z
28208,2022-01-19,37,2022-01-19T18:00:00Z
28207,2022-01-19,38,2022-01-19T18:30:00Z
28206,2022-01-19,39,2022-01-19T19:00:00Z
28205,2022-01-19,45,2022-01-19T22:00:00Z
28204,2022-01-19,46,2022-01-19T22:30:00Z
28203,2022-01-19,47,2022-01-19T23:00:00Z
28202,2022-01-20,12,2022-01-20T05:30:00Z
28201,2022-01-20,13,2022-01-20T06:00:00Z
28200,2022-01-20,14,2022-01-20T06:30:00Z
28199,2022-01-20,15,2022-01-20T07:00:00Z
28198,2022-01-20,16,2022-01-20T07:30:00Z
28197,2022-01-20,17,2022-01-20T08:00:00Z
28196,2022-01-20,18,2022-01-20T08:30:00Z
28195,2022-01-20,19,2022-01-20T09:00:00Z
28194,2022-01-20,20,2022-01-20T09:30:00Z
28193,2022-01-20,21,2022-01-20T10:00:00Z
28192,2022-01-20,22,2022-01-20T10:30:00Z
28191,2022-01-20,23,2022-01-20T11:00:00Z
28190,2022-01-20,29,2022-01-20T14:00:00Z
28189,2022-01-20,30,2022-01-20T14:30:00Z
28188,2022-01-20,31,2022-01-20T15:00:00Z
28187,2022-01-20,32,2022-01-20T15:30:00Z
28186,2022-01-20,33,2022-01-20T16:00:00Z
28185,2022-01-20,37,2022-01-20T18:00:00Z
28184,2022-01-20,38,2022-01-20T18:30:00Z
28183,2022-01-20,39,2022-01-20T19:00:00Z
28182,2022-01-20,40,2022-01-20T19:30:00Z
28181,2022-01-20,42,2022-01-20T20:30:00Z
28180,2022-01-20,43,2022-01-20T21:00:00Z
28179,2022-01-21,13,2022-01-21T06:00:00Z
28178,2022-01-21,14,2022-01-21T06:30:00Z
28177,2022-01-21,19,2022-01-21T09:00:00Z
28176,2022-01-21,20,2022-01-21T09:30:00Z
28175,2022-01-21,22,2022-01-21T10:30:00Z
28174,2022-01-21,23,2022-01-21T11:00:00Z
28173,2022-01-21,24,2022-01-21T11:30:00Z
28172,2022-01-21,25,2022-01-21T12:00:00Z
28171,2022-01-21,29,2022-01-21T14:00:00Z
28170,2022-01-21,31,2022-01-21T15:00:00Z
28169,2022-01-21,32,2022-01-21T15:30:00Z
28168,2022-01-21,33,2022-01-21T16:00:00Z
28167,2022-01-21,34,2022-01-21T16:30:00Z
28166,2022-01-21,35,2022-01-21T17:00:00Z
28165,2022-01-21,36,2022-01-21T17:30:00Z
28164,2022-01-21,37,2022-01-21T18:00:00Z
28163,2022-01-21,39,2022-01-21T19:00:00Z
28162,2022-01-21,42,2022-01-21T20:30:00Z
28161,2022-01-22,2,2022-01-22T00:30:00Z
28160,2022-01-22,3,2022-01-22T01:00:00Z
28159,2022-01-22,4,2022-01-22T01:30:00Z
28158,2022-01-22,18,2022-01-22T08:30:00Z
28157,2022-01-22,19,2022-01-22T09:00:00Z
28156,2022-01-22,26,2022-01-22T12:30:00Z
28155,2022-01-22,27,2022-01-22T13:00:00Z
28154,2022-01-22,28,2022-01-22T13:30:00Z
28153,2022-01-22,31,2022-01-22T15:00:00Z
28152,2022-01-22,32,2022-01-22T15:30:00Z
28151,2022-01-22,33,2022-01-22T16:00:00Z
28150,2022-01-22,34,2022-01-22T16:30:00Z
28149,2022-01-22,35,2022-01-22T17:00:00Z
28148,2022-01-22,36,2022-01-22T17:30:00Z
28147,2022-01-22,37,2022-01-22T18:00:00Z
28146,2022-01-22,39,2022-01-22T19:00:00Z
28145,2022-01-23,20,2022-01-23T09:30:00Z
28144,2022-01-23,21,2022-01-23T10:00:00Z
28143,2022-01-23,22,2022-01-23T10:30:00Z
28142,2022-01-23,23,2022-01-23T11:00:00Z
28141,2022-01-23,24,2022-01-23T11:30:00Z
28140,2022-01-23,25,2022-01-23T12:00:00Z
28139,2022-01-23,26,2022-01-23T12:30:00Z
28138,2022-01-23,30,2022-01-23T14:30:00Z
28137,2022-01-23,31,2022-01-23T15:00:00Z
28136,2022-01-23,32,2022-01-23T15:30:00Z
28135,2022-01-23,33,2022-01-23T16:00:00Z
28134,2022-01-23,35,2022-01-23T17:00:00Z
28133,2022-01-23,36,2022-01-23T17:30:00Z
28132,2022-01-23,44,2022-01-23T21:30:00Z
28131,2022-01-24,11,2022-01-24T05:00:00Z
28130,2022-01-24,12,2022-01-24T05:30:00Z
28129,2022-01-24,13,2022-01-24T06:00:00Z
28128,2022-01-24,14,2022-01-24T06:30:00Z
28127,2022-01-24,15,2022-01-24T07:00:00Z
28126,2022-01-24,16,2022-01-24T07:30:00Z
28125,2022-01-24,17,2022-01-24T08:00:00Z
28124,2022-01-24,18,2022-01-24T08:30:00Z
28123,2022-01-24,19,2022-01-24T09:00:00Z
28122,2022-01-24,20,2022-01-24T09:30:00Z
28121,2022-01-24,21,2022-01-24T10:00:00Z
28120,2022-01-24,22,2022-01-24T10:30:00Z
28119,2022-01-24,23,2022-01-24T11:00:00Z
28118,2022-01-24,24,2022-01-24T11:30:00Z
28117,2022-01-24,25,2022-01-24T12:00:00Z
28116,2022-01-24,42,2022-01-24T20:30:00Z
28115,2022-01-24,43,2022-01-24T21:00:00Z
28114,2022-01-24,44,2022-01-24T21:30:00Z
28113,2022-01-24,47,2022-01-24T23:00:00Z
28112,2022-01-24,48,2022-01-24T23:30:00Z
28111,2022-01-25,1,2022-01-25T00:00:00Z
28110,2022-01-25,2,2022-01-25T00:30:00Z
28109,2022-01-25,4,2022-01-25T01:30:00Z
28108,2022-01-25,11,2022-01-25T05:00:00Z
28107,2022-01-25,12,2022-01-25T05:30:00Z
28106,2022-01-25,13,2022-01-25T06:00:00Z
28105,2022-01-25,14,2022-01-25T06:30:00Z
28104,2022-01-25,15,2022-01-25T07:00:00Z
28103,2022-01-25,16,2022-01-25T07:30:00Z
28102,2022-01-25,17,2022-01-25T08:00:00Z
28101,2022-01-25,18,2022-01-25T08:30:00Z
28100,2022-01-25,19,2022-01-25T09:00:00Z
28099,2022-01-25,20,2022-01-25T09:30:00Z
28098,2022-01-25,21,2022-01-25T10:00:00Z
28097,2022-01-25,22,2022-01-25T10:30:00Z
28096,2022-01-25,23,2022-01-25T11:00:00Z
28095,2022-01-25,24,2022-01-25T11:30:00Z
28094,2022-01-25,25,2022-01-25T12:00:00Z
28093,2022-01-25,26,2022-01-25T12:30:00Z
28092,2022-01-25,27,2022-01-25T13:00:00Z
28091,2022-01-25,31,2022-01-25T15:00:00Z
28090,2022-01-25,32,2022-01-25T15:30:00Z
28089,2022-01-25,33,2022-01-25T16:00:00Z
28088,2022-01-25,34,2022-01-25T16:30:00Z
28087,2022-01-25,37,2022-01-25T18:00:00Z
28086,2022-01-25,38,2022-01-25T18:30:00Z
28085,2022-01-25,41,2022-01-25T20:00:00Z
28084,2022-01-25,42,2022-01-25T20:30:00Z
28083,2022-01-25,43,2022-01-25T21:00:00Z
28082,2022-01-25,46,2022-01-25T22:30:00Z
28081,2022-01-25,47,2022-01-25T23:00:00Z
28406,2022-01-26,11,2022-01-26T05:00:00Z
28405,2022-01-26,12,2022-01-26T05:30:00Z
28404,2022-01-26,13,2022-01-26T06:00:00Z
28403,2022-01-26,14,2022-01-26T06:30:00Z
28402,2022-01-26,15,2022-01-26T07:00:00Z
28401,2022-01-26,16,2022-01-26T07:30:00Z
28400,2022-01-26,19,2022-01-26T09:00:00Z
28399,2022-01-26,20,2022-01-26T09:30:00Z
28398,2022-01-26,21,2022-01-26T10:00:00Z
28397,2022-01-26,37,2022-01-26T18:00:00Z
28396,2022-01-26,38,2022-01-26T18:30:00Z
28395,2022-01-26,39,2022-01-26T19:00:00Z
28394,2022-01-26,43,2022-01-26T21:00:00Z
28393,2022-01-26,44,2022-01-26T21:30:00Z
28392,2022-01-26,45,2022-01-26T22:00:00Z
28391,2022-01-26,46,2022-01-26T22:30:00Z
28390,2022-01-26,47,2022-01-26T23:00:00Z
28389,2022-01-26,48,2022-01-26T23:30:00Z
28388,2022-01-27,1,2022-01-27T00:00:00Z
28387,2022-01-27,2,2022-01-27T00:30:00Z
28386,2022-01-27,3,2022-01-27T01:00:00Z
28385,2022-01-27,4,2022-01-27T01:30:00Z
28384,2022-01-27,5,2022-01-27T02:00:00Z
28383,2022-01-27,6,2022-01-27T02:30:00Z
28382,2022-01-27,7,2022-01-27T03:00:00Z
28381,2022-01-27,8,2022-01-27T03:30:00Z
28380,2022-01-27,9,2022-01-27T04:00:00Z
28379,2022-01-27,10,2022-01-27T04:30:00Z
28378,2022-01-27,11,2022-01-27T05:00:00Z
28377,2022-01-27,12,2022-01-27T05:30:00Z
28376,2022-01-27,13,2022-01-27T06:00:00Z
28375,2022-01-27,19,2022-01-27T09:00:00Z
28374,2022-01-27,20,2022-01-27T09:30:00Z
28373,2022-01-27,21,2022-01-27T10:00:00Z
28372,2022-01-27,22,2022-01-27T10:30:00Z
28371,2022-01-27,29,2022-01-27T14:00:00Z
28370,2022-01-27,30,2022-01-27T14:30:00Z
28369,2022-01-27,32,2022-01-27T15:30:00Z
28368,2022-01-27,33,2022-01-27T16:00:00Z
28367,2022-01-27,34,2022-01-27T16:30:00Z
28366,2022-01-27,35,2022-01-27T17:00:00Z
28365,2022-01-27,36,2022-01-27T17:30:00Z
28364,2022-01-27,37,2022-01-27T18:00:00Z
28363,2022-01-27,38,2022-01-27T18:30:00Z
28362,2022-01-27,41,2022-01-27T20:00:00Z
28361,2022-01-27,42,2022-01-27T20:30:00Z
28360,2022-01-27,44,2022-01-27T21:30:00Z
28359,2022-01-27,45,2022-01-27T22:00:00Z
28358,2022-01-27,46,2022-01-27T22:30:00Z
28357,2022-01-27,47,2022-01-27T23:00:00Z
28356,2022-01-28,2,2022-01-28T00:30:00Z
28355,2022-01-28,9,2022-01-28T04:00:00Z
28354,2022-01-28,13,2022-01-28T06:00:00Z
28353,2022-01-28,14,2022-01-28T06:30:00Z
28352,2022-01-28,15,2022-01-28T07:00:00Z
28351,2022-01-28,16,2022-01-28T07:30:00Z
28350,2022-01-28,17,2022-01-28T08:00:00Z
28349,2022-01-28,18,2022-01-28T08:30:00Z
28348,2022-01-28,19,2022-01-28T09:00:00Z
28347,2022-01-28,21,2022-01-28T10:00:00Z
28346,2022-01-28,23,2022-01-28T11:00:00Z
28345,2022-01-28,35,2022-01-28T17:00:00Z
28344,2022-01-28,36,2022-01-28T17:30:00Z
28343,2022-01-28,40,2022-01-28T19:30:00Z
28342,2022-01-28,41,2022-01-28T20:00:00Z
28341,2022-01-28,42,2022-01-28T20:30:00Z
28340,2022-01-28,43,2022-01-28T21:00:00Z
28339,2022-01-28,47,2022-01-28T23:00:00Z
28338,2022-01-28,48,2022-01-28T23:30:00Z
28337,2022-01-29,1,2022-01-29T00:00:00Z
28336,2022-01-29,2,2022-01-29T00:30:00Z
28335,2022-01-29,3,2022-01-29T01:00:00Z
28334,2022-01-29,4,2022-01-29T01:30:00Z
28333,2022-01-29,5,2022-01-29T02:00:00Z
28332,2022-01-29,6,2022-01-29T02:30:00Z
28331,2022-01-29,7,2022-01-29T03:00:00Z
28330,2022-01-29,8,2022-01-29T03:30:00Z
28329,2022-01-29,9,2022-01-29T04:00:00Z
28328,2022-01-29,10,2022-01-29T04:30:00Z
28327,2022-01-29,11,2022-01-29T05:00:00Z
28326,2022-01-29,12,2022-01-29T05:30:00Z
28325,2022-01-29,13,2022-01-29T06:00:00Z
28324,2022-01-29,14,2022-01-29T06:30:00Z
28323,2022-01-29,15,2022-01-29T07:00:00Z
28322,2022-01-29,16,2022-01-29T07:30:00Z
28321,2022-01-29,17,2022-01-29T08:00:00Z
28320,2022-01-29,18,2022-01-29T08:30:00Z
28319,2022-01-29,19,2022-01-29T09:00:00Z
28318,2022-01-29,20,2022-01-29T09:30:00Z
28317,2022-01-29,21,2022-01-29T10:00:00Z
28316,2022-01-29,29,2022-01-29T14:00:00Z
28315,2022-01-29,30,2022-01-29T14:30:00Z
28314,2022-01-29,31,2022-01-29T15:00:00Z
28313,2022-01-29,32,2022-01-29T15:30:00Z
28312,2022-01-29,33,2022-01-29T16:00:00Z
28311,2022-01-29,34,2022-01-29T16:30:00Z
28310,2022-01-29,35,2022-01-29T17:00:00Z
28309,2022-01-29,36,2022-01-29T17:30:00Z
28308,2022-01-29,37,2022-01-29T18:00:00Z
28307,2022-01-29,41,2022-01-29T20:00:00Z
28306,2022-01-29,42,2022-01-29T20:30:00Z
28305,2022-01-29,45,2022-01-29T22:00:00Z
28304,2022-01-29,46,2022-01-29T22:30:00Z
28303,2022-01-29,47,2022-01-29T23:00:00Z
28302,2022-01-30,1,2022-01-30T00:00:00Z
28301,2022-01-30,2,2022-01-30T00:30:00Z
28300,2022-01-30,13,2022-01-30T06:00:00Z
28299,2022-01-30,14,2022-01-30T06:30:00Z
28298,2022-01-30,15,2022-01-30T07:00:00Z
28297,2022-01-30,16,2022-01-30T07:30:00Z
28296,2022-01-30,17,2022-01-30T08:00:00Z
28295,2022-01-30,18,2022-01-30T08:30:00Z
28294,2022-01-30,27,2022-01-30T13:00:00Z
28293,2022-01-30,28,2022-01-30T13:30:00Z
28292,2022-01-30,34,2022-01-30T16:30:00Z
28291,2022-01-30,35,2022-01-30T17:00:00Z
28290,2022-01-30,36,2022-01-30T17:30:00Z
28289,2022-01-30,37,2022-01-30T18:00:00Z
28288,2022-01-30,38,2022-01-30T18:30:00Z
28287,2022-01-30,39,2022-01-30T19:00:00Z
28286,2022-01-30,40,2022-01-30T19:30:00Z
28285,2022-01-30,46,2022-01-30T22:30:00Z
28284,2022-01-30,47,2022-01-30T23:00:00Z
28283,2022-01-30,48,2022-01-30T23:30:00Z
28282,2022-01-31,13,2022-01-31T06:00:00Z
28281,2022-01-31,14,2022-01-31T06:30:00Z
28280,2022-01-31,15,2022-01-31T07:00:00Z
28279,2022-01-31,16,2022-01-31T07:30:00Z
28278,2022-01-31,17,2022-01-31T08:00:00Z
28277,2022-01-31,18,2022-01-31T08:30:00Z
28276,2022-01-31,24,2022-01-31T11:30:00Z
28275,2022-01-31,25,2022-01-31T12:00:00Z
28274,2022-01-31,31,2022-01-31T15:00:00Z
28273,2022-01-31,33,2022-01-31T16:00:00Z
28272,2022-01-31,34,2022-01-31T16:30:00Z
28271,2022-01-31,35,2022-01-31T17:00:00Z
28270,2022-01-31,36,2022-01-31T17:30:00Z
28269,2022-01-31,37,2022-01-31T18:00:00Z
28268,2022-01-31,38,2022-01-31T18:30:00Z
28267,2022-01-31,39,2022-01-31T19:00:00Z
28266,2022-01-31,40,2022-01-31T19:30:00Z
28265,2022-01-31,42,2022-01-31T20:30:00Z
28264,2022-01-31,47,2022-01-31T23:00:00Z
28263,2022-01-31,48,2022-01-31T23:30:00Z
28262,2022-02-01,1,2022-02-01T00:00:00Z
28261,2022-02-01,2,2022-02-01T00:30:00Z
28260,2022-02-01,3,2022-02-01T01:00:00Z
28259,2022-02-01,4,2022-02-01T01:30:00Z
28258,2022-02-01,5,2022-02-01T02:00:00Z
28257,2022-02-01,6,2022-02-01T02:30:00Z
28256,2022-02-01,7,2022-02-01T03:00:00Z
28255,2022-02-01,8,2022-02-01T03:30:00Z
28254,2022-02-01,9,2022-02-01T04:00:00Z
28253,2022-02-01,10,2022-02-01T04:30:00Z
28252,2022-02-01,11,2022-02-01T05:00:00Z
28251,2022-02-01,12,2022-02-01T05:30:00Z
28250,2022-02-01,13,2022-02-01T06:00:00Z
28249,2022-02-01,14,2022-02-01T06:30:00Z
28248,2022-02-01,15,2022-02-01T07:00:00Z
28247,2022-02-01,16,2022-02-01T07:30:00Z
28246,2022-02-01,33,2022-02-01T16:00:00Z
28245,2022-02-01,34,2022-02-01T16:30:00Z
28244,2022-02-01,35,2022-02-01T17:00:00Z
28243,2022-02-01,36,2022-02-01T17:30:00Z
28242,2022-02-01,39,2022-02-01T19:00:00Z
28241,2022-02-01,40,2022-02-01T19:30:00Z
28240,2022-02-01,41,2022-02-01T20:00:00Z
28239,2022-02-01,42,2022-02-01T20:30:00Z
28238,2022-02-01,47,2022-02-01T23:00:00Z
28237,2022-02-01,48,2022-02-01T23:30:00Z
28236,2022-02-02,1,2022-02-02T00:00:00Z
28620,2022-02-02,1,2022-02-02T00:00:00Z
28619,2022-02-02,2,2022-02-02T00:30:00Z
28618,2022-02-02,3,2022-02-02T01:00:00Z
28617,2022-02-02,4,2022-02-02T01:30:00Z
28616,2022-02-02,5,2022-02-02T02:00:00Z
28615,2022-02-02,6,2022-02-02T02:30:00Z
28614,2022-02-02,7,2022-02-02T03:00:00Z
28613,2022-02-02,8,2022-02-02T03:30:00Z
28612,2022-02-02,9,2022-02-02T04:00:00Z
28611,2022-02-02,10,2022-02-02T04:30:00Z
28610,2022-02-02,11,2022-02-02T05:00:00Z
28609,2022-02-02,12,2022-02-02T05:30:00Z
28608,2022-02-02,13,2022-02-02T06:00:00Z
28607,2022-02-02,14,2022-02-02T06:30:00Z
28606,2022-02-02,15,2022-02-02T07:00:00Z
28605,2022-02-02,16,2022-02-02T07:30:00Z
28604,2022-02-02,17,2022-02-02T08:00:00Z
28603,2022-02-02,18,2022-02-02T08:30:00Z
28602,2022-02-02,19,2022-02-02T09:00:00Z
28601,2022-02-02,22,2022-02-02T10:30:00Z
28600,2022-02-02,25,2022-02-02T12:00:00Z
28599,2022-02-02,26,2022-02-02T12:30:00Z
28598,2022-02-02,35,2022-02-02T17:00:00Z
28597,2022-02-02,36,2022-02-02T17:30:00Z
28596,2022-02-02,37,2022-02-02T18:00:00Z
28595,2022-02-02,47,2022-02-02T23:00:00Z
28594,2022-02-02,48,2022-02-02T23:30:00Z
28593,2022-02-03,1,2022-02-03T00:00:00Z
28592,2022-02-03,2,2022-02-03T00:30:00Z
28591,2022-02-03,3,2022-02-03T01:00:00Z
28590,2022-02-03,4,2022-02-03T01:30:00Z
28589,2022-02-03,5,2022-02-03T02:00:00Z
28588,2022-02-03,6,2022-02-03T02:30:00Z
28587,2022-02-03,7,2022-02-03T03:00:00Z
28586,2022-02-03,8,2022-02-03T03:30:00Z
28585,2022-02-03,9,2022-02-03T04:00:00Z
28584,2022-02-03,10,2022-02-03T04:30:00Z
